5.000000e-02	7.909307e-02	1.275040e-02
1.000000e-01	2.177138e-01	2.678149e-02
2.000000e-01	5.604251e-01	4.715735e-02
5.000000e-01	8.622278e-01	4.381265e-02
1.000000e+00	9.005174e-01	5.285823e-02
2.000000e+00	9.999227e-01	3.749411e-02
5.000000e+00	9.377828e-01	3.343458e-02
1.000000e+01	1.010045e+00	2.674742e-02
