5.000000e-02	1.506531e-01	3.045114e-02
1.000000e-01	3.442538e-01	1.826831e-02
2.000000e-01	6.943272e-01	2.955162e-02
5.000000e-01	8.416215e-01	3.969601e-02
1.000000e+00	8.575395e-01	3.684694e-02
2.000000e+00	9.185797e-01	2.734623e-02
5.000000e+00	1.020572e+00	1.268722e-02
1.000000e+01	9.913241e-01	2.668226e-02
