2.000000e-02	3.904979e-02	7.278216e-03
5.000000e-02	2.069888e-01	4.656932e-02
1.000000e-01	6.928240e-01	3.293155e-02
2.000000e-01	8.902717e-01	2.159107e-02
5.000000e-01	9.423939e-01	3.549023e-02
1.000000e+00	9.416214e-01	5.321551e-02
2.000000e+00	1.004025e+00	5.402148e-02
5.000000e+00	9.213703e-01	4.182437e-02
1.000000e+01	9.998901e-01	4.175125e-02
