1.000000e-03	1.629153e-03
1.123324e-03	1.881943e-03
1.261857e-03	2.173870e-03
1.417474e-03	2.510965e-03
1.592283e-03	2.900177e-03
1.788650e-03	3.349514e-03
2.009233e-03	3.868193e-03
2.257020e-03	4.466825e-03
2.535364e-03	5.157611e-03
2.848036e-03	5.954576e-03
3.199267e-03	6.873825e-03
3.593814e-03	7.933832e-03
4.037017e-03	9.155770e-03
4.534879e-03	1.056387e-02
5.094138e-03	1.218581e-02
5.722368e-03	1.405318e-02
6.428073e-03	1.620194e-02
7.220809e-03	1.867291e-02
8.111308e-03	2.151235e-02
9.111628e-03	2.477248e-02
1.023531e-02	2.851201e-02
1.149757e-02	3.279673e-02
1.291550e-02	3.769992e-02
1.450829e-02	4.330274e-02
1.629751e-02	4.969447e-02
1.830738e-02	5.697247e-02
2.056512e-02	6.524186e-02
2.310130e-02	7.461483e-02
2.595024e-02	8.520937e-02
2.915053e-02	9.714737e-02
3.274549e-02	1.105520e-01
3.678380e-02	1.255441e-01
4.132012e-02	1.422380e-01
4.641589e-02	1.607356e-01
5.214008e-02	1.811206e-01
5.857021e-02	2.034513e-01
6.579332e-02	2.277535e-01
7.390722e-02	2.540128e-01
8.302176e-02	2.821687e-01
9.326033e-02	3.121097e-01
1.047616e-01	3.436701e-01
1.176812e-01	3.766306e-01
1.321941e-01	4.107220e-01
1.484968e-01	4.456319e-01
1.668101e-01	4.810157e-01
1.873817e-01	5.165092e-01
2.104904e-01	5.517439e-01
2.364489e-01	5.863619e-01
2.656088e-01	6.200302e-01
2.983647e-01	6.524529e-01
3.351603e-01	6.833802e-01
3.764936e-01	7.126143e-01
4.229243e-01	7.400118e-01
4.750810e-01	7.654821e-01
5.336699e-01	7.889843e-01
5.994843e-01	8.105211e-01
6.734151e-01	8.301323e-01
7.564633e-01	8.478873e-01
8.497534e-01	8.638781e-01
9.545485e-01	8.782123e-01
1.072267e+00	8.910075e-01
1.204504e+00	9.023860e-01
1.353048e+00	9.124708e-01
1.519911e+00	9.213824e-01
1.707353e+00	9.292367e-01
1.917910e+00	9.361431e-01
2.154435e+00	9.422037e-01
2.420128e+00	9.475126e-01
2.718588e+00	9.521557e-01
3.053856e+00	9.562110e-01
3.430469e+00	9.597486e-01
3.853529e+00	9.628315e-01
4.328761e+00	9.655156e-01
4.862602e+00	9.678507e-01
5.462277e+00	9.698807e-01
6.135907e+00	9.716445e-01
6.892612e+00	9.731762e-01
7.742637e+00	9.745057e-01
8.697490e+00	9.756592e-01
9.770100e+00	9.766598e-01
1.097499e+01	9.775274e-01
1.232847e+01	9.782795e-01
1.384886e+01	9.789313e-01
1.555676e+01	9.794961e-01
1.747528e+01	9.799855e-01
1.963041e+01	9.804094e-01
2.205131e+01	9.807766e-01
2.477076e+01	9.810946e-01
2.782559e+01	9.813700e-01
3.125716e+01	9.816084e-01
3.511192e+01	9.818149e-01
3.944206e+01	9.819937e-01
4.430621e+01	9.821484e-01
4.977024e+01	9.822824e-01
5.590810e+01	9.823984e-01
6.280291e+01	9.824988e-01
7.054802e+01	9.825857e-01
7.924829e+01	9.826609e-01
8.902151e+01	9.827260e-01
1.000000e+02	9.827824e-01
