1.000000e+00	5.636826e-03
1.097499e+00	6.275719e-03
1.204504e+00	6.986463e-03
1.321941e+00	7.777002e-03
1.450829e+00	8.656129e-03
1.592283e+00	9.633564e-03
1.747528e+00	1.072005e-02
1.917910e+00	1.192743e-02
2.104904e+00	1.326877e-02
2.310130e+00	1.475846e-02
2.535364e+00	1.641231e-02
2.782559e+00	1.824769e-02
3.053856e+00	2.028362e-02
3.351603e+00	2.254091e-02
3.678380e+00	2.504228e-02
4.037017e+00	2.781246e-02
4.430621e+00	3.087830e-02
4.862602e+00	3.426885e-02
5.336699e+00	3.801547e-02
5.857021e+00	4.215183e-02
6.428073e+00	4.671395e-02
7.054802e+00	5.174014e-02
7.742637e+00	5.727095e-02
8.497534e+00	6.334897e-02
9.326033e+00	7.001862e-02
1.023531e+01	7.732580e-02
1.123324e+01	8.531743e-02
1.232847e+01	9.404091e-02
1.353048e+01	1.035434e-01
1.484968e+01	1.138708e-01
1.629751e+01	1.250672e-01
1.788650e+01	1.371730e-01
1.963041e+01	1.502242e-01
2.154435e+01	1.642509e-01
2.364489e+01	1.792752e-01
2.595024e+01	1.953104e-01
2.848036e+01	2.123589e-01
3.125716e+01	2.304110e-01
3.430469e+01	2.494432e-01
3.764936e+01	2.694176e-01
4.132012e+01	2.902808e-01
4.534879e+01	3.119639e-01
4.977024e+01	3.343826e-01
5.462277e+01	3.574376e-01
5.994843e+01	3.810168e-01
6.579332e+01	4.049964e-01
7.220809e+01	4.292437e-01
7.924829e+01	4.536199e-01
8.697490e+01	4.779832e-01
9.545485e+01	5.021921e-01
1.047616e+02	5.261088e-01
1.149757e+02	5.496019e-01
1.261857e+02	5.725496e-01
1.384886e+02	5.948419e-01
1.519911e+02	6.163823e-01
1.668101e+02	6.370891e-01
1.830738e+02	6.568963e-01
2.009233e+02	6.757532e-01
2.205131e+02	6.936247e-01
2.420128e+02	7.104900e-01
2.656088e+02	7.263415e-01
2.915053e+02	7.411838e-01
3.199267e+02	7.550318e-01
3.511192e+02	7.679093e-01
3.853529e+02	7.798475e-01
4.229243e+02	7.908833e-01
4.641589e+02	8.010579e-01
5.094138e+02	8.104158e-01
5.590810e+02	8.190031e-01
6.135907e+02	8.268672e-01
6.734151e+02	8.340554e-01
7.390722e+02	8.406145e-01
8.111308e+02	8.465901e-01
8.902151e+02	8.520264e-01
9.770100e+02	8.569655e-01
1.072267e+03	8.614477e-01
1.176812e+03	8.655108e-01
1.291550e+03	8.691905e-01
1.417474e+03	8.725200e-01
1.555676e+03	8.755301e-01
1.707353e+03	8.782497e-01
1.873817e+03	8.807051e-01
2.056512e+03	8.829206e-01
2.257020e+03	8.849187e-01
2.477076e+03	8.867198e-01
2.718588e+03	8.883427e-01
2.983647e+03	8.898044e-01
3.274549e+03	8.911204e-01
3.593814e+03	8.923050e-01
3.944206e+03	8.933708e-01
4.328761e+03	8.943297e-01
4.750810e+03	8.951921e-01
5.214008e+03	8.959675e-01
5.722368e+03	8.966647e-01
6.280291e+03	8.972913e-01
6.892612e+03	8.978546e-01
7.564633e+03	8.983607e-01
8.302176e+03	8.988154e-01
9.111628e+03	8.992240e-01
1.000000e+04	8.995910e-01
