1.000000e-03	2.968957e-04
1.123324e-03	3.552281e-04
1.261857e-03	4.250164e-04
1.417474e-03	5.085084e-04
1.592283e-03	6.083919e-04
1.788650e-03	7.278806e-04
2.009233e-03	8.708165e-04
2.257020e-03	1.041792e-03
2.535364e-03	1.246294e-03
2.848036e-03	1.490879e-03
3.199267e-03	1.783379e-03
3.593814e-03	2.133141e-03
4.037017e-03	2.551324e-03
4.534879e-03	3.051236e-03
5.094138e-03	3.648742e-03
5.722368e-03	4.362740e-03
6.428073e-03	5.215721e-03
7.220809e-03	6.234424e-03
8.111308e-03	7.450597e-03
9.111628e-03	8.901879e-03
1.023531e-02	1.063281e-02
1.149757e-02	1.269598e-02
1.291550e-02	1.515334e-02
1.450829e-02	1.807757e-02
1.629751e-02	2.155370e-02
1.830738e-02	2.568070e-02
2.056512e-02	3.057313e-02
2.310130e-02	3.636266e-02
2.595024e-02	4.319947e-02
2.915053e-02	5.125304e-02
3.274549e-02	6.071231e-02
3.678380e-02	7.178470e-02
4.132012e-02	8.469350e-02
4.641589e-02	9.967322e-02
5.214008e-02	1.169622e-01
5.857021e-02	1.367923e-01
6.579332e-02	1.593747e-01
7.390722e-02	1.848826e-01
8.302176e-02	2.134312e-01
9.326033e-02	2.450557e-01
1.047616e-01	2.796908e-01
1.176812e-01	3.171528e-01
1.321941e-01	3.571297e-01
1.484968e-01	3.991813e-01
1.668101e-01	4.427513e-01
1.873817e-01	4.871929e-01
2.104904e-01	5.318050e-01
2.364489e-01	5.758759e-01
2.656088e-01	6.187279e-01
2.983647e-01	6.597575e-01
3.351603e-01	6.984667e-01
3.764936e-01	7.344816e-01
4.229243e-01	7.675580e-01
4.750810e-01	7.975759e-01
5.336699e-01	8.245251e-01
5.994843e-01	8.484851e-01
6.734151e-01	8.696043e-01
7.564633e-01	8.880781e-01
8.497534e-01	9.041303e-01
9.545485e-01	9.179978e-01
1.072267e+00	9.299179e-01
1.204504e+00	9.401201e-01
1.353048e+00	9.488198e-01
1.519911e+00	9.562150e-01
1.707353e+00	9.624845e-01
1.917910e+00	9.677875e-01
2.154435e+00	9.722645e-01
2.420128e+00	9.760380e-01
2.718588e+00	9.792142e-01
3.053856e+00	9.818846e-01
3.430469e+00	9.841275e-01
3.853529e+00	9.860099e-01
4.328761e+00	9.875887e-01
4.862602e+00	9.889120e-01
5.462277e+00	9.900206e-01
6.135907e+00	9.909490e-01
6.892612e+00	9.917263e-01
7.742637e+00	9.923769e-01
8.697490e+00	9.929212e-01
9.770100e+00	9.933766e-01
1.097499e+01	9.937575e-01
1.232847e+01	9.940760e-01
1.384886e+01	9.943424e-01
1.555676e+01	9.945652e-01
1.747528e+01	9.947514e-01
1.963041e+01	9.949071e-01
2.205131e+01	9.950373e-01
2.477076e+01	9.951461e-01
2.782559e+01	9.952370e-01
3.125716e+01	9.953130e-01
3.511192e+01	9.953766e-01
3.944206e+01	9.954297e-01
4.430621e+01	9.954741e-01
4.977024e+01	9.955112e-01
5.590810e+01	9.955422e-01
6.280291e+01	9.955681e-01
7.054802e+01	9.955898e-01
7.924829e+01	9.956079e-01
8.902151e+01	9.956230e-01
1.000000e+02	9.956357e-01
