5.000000e-02	3.838056e+02	6.987028e+01
1.000000e-01	1.017716e+03	4.398817e+01
2.000000e-01	2.722894e+03	2.114182e+02
5.000000e-01	4.712358e+03	4.159107e+02
1.000000e+00	4.737373e+03	5.213171e+02
2.000000e+00	4.942689e+03	6.355140e+02
5.000000e+00	4.782431e+03	5.537568e+02
1.000000e+01	5.188123e+03	3.316633e+02
