5.000000e-02	9.624221e+00	8.839136e+00
1.000000e-01	3.162349e+01	2.908946e+01
2.000000e-01	6.782152e+01	6.228557e+01
5.000000e-01	7.787685e+01	7.262127e+01
1.000000e+00	6.921040e+01	6.387824e+01
2.000000e+00	8.437039e+01	7.860582e+01
5.000000e+00	1.009400e+02	9.258846e+01
1.000000e+01	1.032740e+02	4.752450e+01
