1.000000e+00	3.899209e-03
1.097499e+00	4.351777e-03
1.204504e+00	4.856503e-03
1.321941e+00	5.419309e-03
1.450829e+00	6.046765e-03
1.592283e+00	6.746158e-03
1.747528e+00	7.525561e-03
1.917910e+00	8.393914e-03
2.104904e+00	9.361098e-03
2.310130e+00	1.043803e-02
2.535364e+00	1.163675e-02
2.782559e+00	1.297053e-02
3.053856e+00	1.445395e-02
3.351603e+00	1.610302e-02
3.678380e+00	1.793527e-02
4.037017e+00	1.996987e-02
4.430621e+00	2.222770e-02
4.862602e+00	2.473144e-02
5.336699e+00	2.750568e-02
5.857021e+00	3.057691e-02
6.428073e+00	3.397362e-02
7.054802e+00	3.772623e-02
7.742637e+00	4.186707e-02
8.497534e+00	4.643031e-02
9.326033e+00	5.145171e-02
1.023531e+01	5.696847e-02
1.123324e+01	6.301880e-02
1.232847e+01	6.964156e-02
1.353048e+01	7.687562e-02
1.484968e+01	8.475926e-02
1.629751e+01	9.332927e-02
1.788650e+01	1.026200e-01
1.963041e+01	1.126625e-01
2.154435e+01	1.234827e-01
2.364489e+01	1.351010e-01
2.595024e+01	1.475302e-01
2.848036e+01	1.607744e-01
3.125716e+01	1.748278e-01
3.430469e+01	1.896734e-01
3.764936e+01	2.052819e-01
4.132012e+01	2.216114e-01
4.534879e+01	2.386067e-01
4.977024e+01	2.561998e-01
5.462277e+01	2.743102e-01
5.994843e+01	2.928460e-01
6.579332e+01	3.117060e-01
7.220809e+01	3.307812e-01
7.924829e+01	3.499574e-01
8.697490e+01	3.691182e-01
9.545485e+01	3.881475e-01
1.047616e+02	4.069321e-01
1.149757e+02	4.253649e-01
1.261857e+02	4.433470e-01
1.384886e+02	4.607894e-01
1.519911e+02	4.776148e-01
1.668101e+02	4.937585e-01
1.830738e+02	5.091689e-01
2.009233e+02	5.238073e-01
2.205131e+02	5.376480e-01
2.420128e+02	5.506769e-01
2.656088e+02	5.628909e-01
2.915053e+02	5.742966e-01
3.199267e+02	5.849090e-01
3.511192e+02	5.947500e-01
3.853529e+02	6.038470e-01
4.229243e+02	6.122321e-01
4.641589e+02	6.199403e-01
5.094138e+02	6.270090e-01
5.590810e+02	6.334767e-01
6.135907e+02	6.393822e-01
6.734151e+02	6.447643e-01
7.390722e+02	6.496610e-01
8.111308e+02	6.541091e-01
8.902151e+02	6.581441e-01
9.770100e+02	6.617995e-01
1.072267e+03	6.651073e-01
1.176812e+03	6.680973e-01
1.291550e+03	6.707976e-01
1.417474e+03	6.732340e-01
1.555676e+03	6.754307e-01
1.707353e+03	6.774098e-01
1.873817e+03	6.791918e-01
2.056512e+03	6.807955e-01
2.257020e+03	6.822378e-01
2.477076e+03	6.835345e-01
2.718588e+03	6.846998e-01
2.983647e+03	6.857466e-01
3.274549e+03	6.866867e-01
3.593814e+03	6.875306e-01
3.944206e+03	6.882880e-01
4.328761e+03	6.889676e-01
4.750810e+03	6.895773e-01
5.214008e+03	6.901241e-01
5.722368e+03	6.906145e-01
6.280291e+03	6.910542e-01
6.892612e+03	6.914484e-01
7.564633e+03	6.918017e-01
8.302176e+03	6.921184e-01
9.111628e+03	6.924023e-01
1.000000e+04	6.926566e-01
