1.000000e+00	1.757119e+01
1.097499e+00	1.884498e+01
1.204504e+00	2.020946e+01
1.321941e+00	2.167083e+01
1.450829e+00	2.323569e+01
1.592283e+00	2.491104e+01
1.747528e+00	2.670431e+01
1.917910e+00	2.862336e+01
2.104904e+00	3.067654e+01
2.310130e+00	3.287266e+01
2.535364e+00	3.522101e+01
2.782559e+00	3.773143e+01
3.053856e+00	4.041426e+01
3.351603e+00	4.328039e+01
3.678380e+00	4.634124e+01
4.037017e+00	4.960879e+01
4.430621e+00	5.309560e+01
4.862602e+00	5.681475e+01
5.336699e+00	6.077990e+01
5.857021e+00	6.500523e+01
6.428073e+00	6.950545e+01
7.054802e+00	7.429576e+01
7.742637e+00	7.939181e+01
8.497534e+00	8.480968e+01
9.326033e+00	9.056583e+01
1.023531e+01	9.667698e+01
1.123324e+01	1.031601e+02
1.232847e+01	1.100323e+02
1.353048e+01	1.173107e+02
1.484968e+01	1.250123e+02
1.629751e+01	1.331539e+02
1.788650e+01	1.417520e+02
1.963041e+01	1.508225e+02
2.154435e+01	1.603804e+02
2.364489e+01	1.704401e+02
2.595024e+01	1.810146e+02
2.848036e+01	1.921156e+02
3.125716e+01	2.037534e+02
3.430469e+01	2.159362e+02
3.764936e+01	2.286702e+02
4.132012e+01	2.419593e+02
4.534879e+01	2.558048e+02
4.977024e+01	2.702052e+02
5.462277e+01	2.851559e+02
5.994843e+01	3.006491e+02
6.579332e+01	3.166737e+02
7.220809e+01	3.332147e+02
7.924829e+01	3.502539e+02
8.697490e+01	3.677690e+02
9.545485e+01	3.857342e+02
1.047616e+02	4.041200e+02
1.149757e+02	4.228931e+02
1.261857e+02	4.420172e+02
1.384886e+02	4.614525e+02
1.519911e+02	4.811563e+02
1.668101e+02	5.010837e+02
1.830738e+02	5.211871e+02
2.009233e+02	5.414175e+02
2.205131e+02	5.617247e+02
2.420128e+02	5.820575e+02
2.656088e+02	6.023646e+02
2.915053e+02	6.225948e+02
3.199267e+02	6.426979e+02
3.511192e+02	6.626247e+02
3.853529e+02	6.823279e+02
4.229243e+02	7.017625e+02
4.641589e+02	7.208857e+02
5.094138e+02	7.396579e+02
5.590810e+02	7.580427e+02
6.135907e+02	7.760068e+02
6.734151e+02	7.935207e+02
7.390722e+02	8.105587e+02
8.111308e+02	8.270985e+02
8.902151e+02	8.431217e+02
9.770100e+02	8.586136e+02
1.072267e+03	8.735629e+02
1.176812e+03	8.879619e+02
1.291550e+03	9.018060e+02
1.417474e+03	9.150937e+02
1.555676e+03	9.278263e+02
1.707353e+03	9.400078e+02
1.873817e+03	9.516442e+02
2.056512e+03	9.627439e+02
2.257020e+03	9.733171e+02
2.477076e+03	9.833755e+02
2.718588e+03	9.929322e+02
2.983647e+03	1.002001e+03
3.274549e+03	1.010598e+03
3.593814e+03	1.018739e+03
3.944206e+03	1.026439e+03
4.328761e+03	1.033717e+03
4.750810e+03	1.040588e+03
5.214008e+03	1.047070e+03
5.722368e+03	1.053180e+03
6.280291e+03	1.058936e+03
6.892612e+03	1.064353e+03
7.564633e+03	1.069448e+03
8.302176e+03	1.074237e+03
9.111628e+03	1.078737e+03
1.000000e+04	1.082962e+03
